date,avgTemp,maxTemp,minTemp,rainfall,cost
20180107,-0.7,5.5,-5.4,0,2960
20180108,-0.3,4.4,-6.5,0.5,2960
20180109,2.3,4.8,0.1,2.4,3024
20180110,-1.3,1.5,-3.4,1.4,2967
20180111,-4.5,-0.7,-8.1,2.2,2952
20180112,-8.2,-4.3,-11.3,0.8,2961
20180113,-8.5,-3.7,-13.4,0,2981
20180114,-3.1,3.1,-8.8,0.1,2981
20180115,-0.3,6.7,-7,0,2981
20180116,4.4,10.8,-0.9,0,3053
20180117,3.8,8.2,-0.8,7,3071
20180118,4.3,7.8,1.7,5,3076
20180119,3.7,7.8,0.1,0,3055
20180120,1.3,7.3,-3,0,3069
20180121,1.2,7.7,-4.1,0,3069
20180122,1.2,7.5,-3.9,0,3069
20180123,2.9,7.6,-0.6,1.2,3083
20180124,-6.4,0.7,-10,0,3179
20180125,-10.4,-6.5,-13.4,0,3155
20180126,-9.9,-5.1,-13.9,0,3115
20180127,-10.4,-5.4,-14.2,0,3115
20180128,-7,0.4,-14.6,0,3115
20180129,-2.7,1.8,-5.8,0,3115
20180130,-5.9,-1.7,-9.3,0.1,3176
20180131,-4.6,1.4,-11.3,0.1,3363
20180201,-1,3.9,-6,0,3471
20180202,-2.1,4.4,-7.7,0,3749
20180203,-2.4,4.4,-8.3,0,3837
20180204,-4.5,-0.8,-8.1,0.3,3837
20180205,-7.1,-3.1,-10.6,0.2,3837
20180206,-7.4,-2.6,-11.8,0.1,4052
20180207,-8,-3.5,-12.3,0.1,4261
20180208,-6.7,0,-13.3,0,4181
20180209,-3.6,4.6,-11,0,4307
20180210,1.4,8.6,-6.2,0,4307
20180211,1.5,7,-4,0,4307
20180212,-3.6,0.1,-7.2,0.7,4307
20180213,-4.1,-0.1,-8.9,0.4,4576
20180214,-0.7,5.1,-7.2,0.1,4512
20180215,4.7,11.9,-3.3,0,4479
20180216,1.9,7.5,-2.7,0,4479
20180217,1,7.6,-5.1,0,4479
20180218,-0.2,4.6,-4.4,0,4479
20180219,0.8,6.8,-4.2,0,4479
20180220,2.8,9.2,-2.5,0,4527
20180221,2.7,9.1,-3.9,0,4359
20180222,0.5,5.4,-3.8,0,4301
20180223,0.6,7.3,-6.2,0.1,4302
20180224,4.4,10.3,-2.7,1,4306
20180225,4.6,10.8,-0.4,0.1,4306
20180226,3.8,10.5,-0.8,0,4306
20180227,3.1,11.7,-4.2,0,4241
20180228,5.1,12.5,-2.7,0,4277
20180301,5.6,9.1,2.4,29.2,4280
20180302,2.8,6.6,-1.7,0.9,4280
20180303,1.3,8.9,-5,0,4283
20180304,7.6,16.6,-1.4,0,4283
20180305,11.8,17.4,5.9,16,4283
20180306,5.7,11.6,2.3,12.1,4303
20180307,4.7,11.1,-0.7,0,4311
20180308,5.1,9.1,1.4,5.1,4295
20180309,3.3,6.3,1,16.7,4269
20180310,3.5,7.7,0.2,0.1,4322
20180311,4.8,11.4,-1.1,0,4322
20180312,6.4,13.8,0.7,0,4322
20180313,7.9,16.9,-0.4,0,4347
20180314,12.3,20.2,3.3,0,4314
20180315,15.2,22.5,8,0,4281
20180316,12.8,16.4,7.9,23.9,4297
20180317,5.2,10.1,1.5,0.7,4289
20180318,5.4,12.6,-1.1,0,4289
20180319,8,13,1.9,6,4289
20180320,8.5,11.4,5.6,19.9,4260
20180321,5.3,8.7,1.9,0.6,4254
20180322,1.8,3.7,0.3,8.6,4273
20180323,5,11.4,0.3,0,4273
20180324,6.2,13.5,-0.7,0,4241
20180325,9.1,15.9,2.1,0,4241
20180326,10.8,18.7,3.9,0,4241
20180327,12,20.3,4.7,0,4251
20180328,13.7,21.6,5.5,0,4290
20180329,15,22.1,7.5,0,4307
20180330,14.5,21.6,8.8,0,4291
20180331,12.7,19.3,7.5,0,4299
20180401,14,22,6.3,0,4299
20180402,15.8,21.7,9.7,0,4299
20180403,17.8,24.6,11.5,0,4321
20180404,18,24.5,11.7,0.1,4306
20180405,11.5,16.6,8.4,14.9,4306
20180406,8.5,9.9,7.5,12.6,4333
20180407,7.9,12.9,3.9,16.9,4333
20180408,5,9.1,2.1,0.3,4333
20180409,7.2,12.6,0,0.8,4333
20180410,10.7,17.6,4.8,0,4321
20180411,15.1,22.3,4.8,1.7,4317
20180412,15.5,21,9.8,2.3,4317
20180413,13.2,21.2,5.2,0,4334
20180414,12.8,18.2,6.1,0,4309
20180415,9.5,13,7.5,22.9,4309
20180416,10.5,16,6.5,0,4309
20180417,10.9,17.7,3.9,0,4270
20180418,12.6,19.8,6.4,0,4270
20180419,13.2,21.2,5.5,0,4284
20180420,15.1,23.8,5.7,0,4259
20180421,17.7,27.5,8.7,0,4292
20180422,18.8,28,10,0,4292
20180423,15.7,21.2,11.5,4.7,4292
20180424,11.2,13.5,10.2,45.9,4282
20180425,11.6,14.1,9,10.5,4360
20180426,13,21,5.5,0.1,4379
20180427,14.6,22.7,6.2,0,4299
20180428,14.9,22.1,8.3,0,4299
20180429,15.9,24.2,7.8,0,4299
20180430,16.5,24.6,8.3,0,4299
20180501,18.8,25.5,12.4,0,4309
20180502,18.6,23.3,14,0.5,4309
20180503,14.9,19.2,10.5,12.9,4240
20180504,12,17.1,7.9,0.9,4240
20180505,14.5,21,7.1,0,4240
20180506,18.1,25.1,9.5,0,4240
20180507,15.9,18.7,14.2,19.5,4240
20180508,16.4,21,13.2,12,4240
20180509,15.1,19.2,11.6,0.5,3457
20180510,13.6,18.9,9.2,0,3417
20180511,15.2,22,9.3,0,3399
20180512,16.9,23.8,10.1,0,3345
20180513,16,18.7,13.5,16.7,3345
20180514,17.3,22.4,13.6,3.3,3345
20180515,19.3,26.9,12.3,0,3312
20180516,22.5,29.5,15,0,3252
20180517,22.9,25.5,20.5,5.9,3215
20180518,22.8,26.8,19.5,17.3,3018
20180519,17.5,21.7,13.4,9.5,3024
20180520,15.7,20.9,10.9,0.1,3024
20180521,15.7,21.7,9.5,0,3024
20180522,16.2,21.8,10.6,0,2807
20180523,17.5,23.7,12.1,6.6,2807
20180524,18.1,23.9,12.6,13.5,2789
20180525,18.9,26.7,9.8,0,2866
20180526,19.8,27,12.4,0,2851
20180527,20,27.8,12.4,0,2851
20180528,19.5,25.1,14.5,0,2851
20180529,20.4,26.2,15.1,0.6,2797
20180530,21.4,26.9,16.9,1.5,2797
20180531,20.7,25.8,16.7,2.2,2797
20180601,19.7,25.9,14.3,0,2685
20180602,22.1,29.9,14.4,0,2688
20180603,23.1,31.1,15.6,0,2688
20180604,22.6,30.3,15.7,0,2688
20180605,22.3,28.5,16.1,0,2653
20180606,21.6,26.4,17.9,1.4,2611
20180607,22.4,29,16.9,0,2611
20180608,23.2,30,17.6,0,2691
20180609,22.4,27.8,17.9,0,2691
20180610,21.2,26,17.2,1.1,2691
20180611,19.7,23.3,17.2,1.2,2691
20180612,18.5,21.7,16.5,7,2676
20180613,19.5,24.5,16,0.9,2679
20180614,20.4,25.4,16.3,0,2679
20180615,20.5,24.8,17.6,1.6,2707
20180616,19.9,24.6,16.3,0.6,2708
20180617,19.7,25.7,14.8,0,2708
20180618,20.8,27,14.6,0,2708
20180619,23.3,29.7,17.9,0,2747
20180620,21.3,25.7,18.2,3.2,2745
20180621,22.5,28.2,18,0,2757
20180622,23.1,29.5,17.8,0,2718
20180623,23.8,31,16.6,0,2686
20180624,24,29.9,19.5,0,2686
20180625,25.5,32.7,19.2,0,2686
20180626,25.4,32.5,19,0,2714
20180627,23.4,26.4,20.4,29.4,2773
20180628,24.4,28.8,21.3,31.4,2896
20180629,23,25.9,20.6,39.1,2919
20180630,24.2,29.1,20.6,2.6,2934
20180701,23.2,26.9,20.5,12.4,2934
20180702,22.7,26,20,67.4,2934
20180703,23.5,26.5,21.1,44.3,2986
20180704,24.8,28.5,22.1,12.2,2990
20180705,25.6,30.8,22,10.1,3004
20180706,23.6,26.9,21.8,11.1,3060
20180707,21.8,24,19.9,5,3015
20180708,21.3,25.9,17.9,0.2,3015
20180709,20.9,24.8,17.3,0,3015
20180710,20.2,21.9,18.8,12.3,3122
20180711,24,28.5,20,2.4,3235
20180712,26.1,30.3,22.8,3.1,3355
20180713,27.4,32.1,23.3,0,3498
20180714,27.8,32.6,24.1,0,3499
20180715,27.9,33,23.7,0,3499
20180716,28.2,33.9,23.4,0,3499
20180717,28.2,33.9,23.1,0,3605
20180718,28.1,33.4,23.3,0,3706
20180719,27.8,33.4,23,0,3771
20180720,28.1,34,23.1,0,3930
20180721,28.7,35.2,23,0,3960
20180722,29.3,35.4,24,0,3960
20180723,29.6,35.2,24.7,0,3960
20180724,29.6,35,25.4,0,4448
20180725,29.7,35.3,24.9,0,4524
20180726,29.7,34.6,25.8,0,4680
20180727,29.9,35.2,25.5,0,4788
20180728,30,35.9,25.5,0.1,4909
20180729,28.9,34.4,25.6,3.6,4909
20180730,29.4,34.6,24.7,0.1,4909
20180731,29,34,24.9,0.2,5030
20180801,29.2,35.3,23.9,0,5257
20180802,30,36.6,23.8,0,5404
20180803,30.2,36.1,24.9,0,5605
20180804,30.1,35.6,25.4,0.1,5719
20180805,30.3,35.6,25.9,0,5719
20180806,30,35.3,25.9,1.6,5719
20180807,29.1,34.2,25.5,12.1,5770
20180808,28.6,33.3,25.4,1.2,5770
20180809,28.8,34.6,24.9,1.6,5864
20180810,28.5,33.7,24.9,3,6010
20180811,27.7,32.4,24.9,8.2,6051
20180812,27.7,32.3,24.3,0.9,6051
20180813,28.1,33,24.1,0.5,6051
20180814,29.7,35.3,25.1,0.9,6066
20180815,29.9,36,25,0,6217
20180816,29.4,35.9,24.5,3.5,6217
20180817,27.1,32,23.5,5.2,6310
20180818,25.1,30.1,20.9,0,6522
20180819,24.2,30.3,18.8,0,6522
20180820,25.2,31.6,19.4,0,6522
20180821,26.4,31.9,21.1,0,6986
20180822,26.8,32.3,22.1,2.2,7164
20180823,28.9,34.7,22.9,0,7320
20180824,27.1,30,24.6,25.3,7522
20180825,25.6,29,23.1,20.6,7661
20180826,24.5,28.6,21.4,1.1,7661
20180827,22.3,25.6,20.2,54.3,7661
20180828,23.5,25.9,21.1,45.5,8245
20180829,25.1,28.9,22.7,30.3,8311
20180830,26.1,30.5,22.6,16.9,8248
20180831,26.3,30.4,23.9,15.2,8299
20180901,23.7,27.1,20.9,31.7,8201
20180902,23.3,28,19.7,8.2,8201
20180903,22.4,26.5,18.2,1.4,8201
20180904,23.8,27.3,21.1,32.1,8079
20180905,23.7,28.6,19.7,26.6,7121
20180906,23.3,28.7,18.2,0,6926
20180907,22.6,27.1,18.2,1.1,6917
20180908,21.3,25.4,17.8,4.5,6807
20180909,19.5,25.3,14.8,0,6807
20180910,20.4,27,14.4,0.5,6807
20180911,20.6,26,15.6,0.1,6579
20180912,19.6,24.6,14.5,0,6544
20180913,21,26.7,15.6,0.1,6334
20180914,20.9,24.2,18.4,2.9,6217
20180915,21.6,24.5,19,11,6209
20180916,22,24.6,20.2,2.3,6209
20180917,22.7,26.5,20.4,0.4,6209
20180918,21.9,27.3,17.8,0.1,6149
20180919,21,27.4,16,0,6027
20180920,20.6,25.1,16.6,2.4,6012
20180921,19.7,21.5,18.3,12.6,5920
20180922,19.3,21.1,17.9,26.4,5935
20180923,20.3,26.4,15.3,0.6,5935
20180924,18.9,25.7,13.6,0.2,5935
20180925,16.6,22.1,12.1,0,5935
20180926,16.5,23.6,9.7,0.3,5935
20180927,17.8,23.1,13.8,0.5,5935
20180928,17.2,23.9,11.4,0,5875
20180929,16.9,22.1,11.6,0,5617
20180930,18.6,23.7,14.1,1.8,5617
20181001,18.5,24.7,14.2,0.7,5617
20181002,16,20,12.3,1.2,5321
20181003,15.5,22.1,10.1,0,4897
20181004,15.5,23.5,9.2,0,4897
20181005,18.1,24.6,10.8,0.4,4559
20181006,17.5,19.3,15.7,57.9,4400
20181007,18.8,22,16.2,81.2,4400
20181008,17.6,23.7,12.6,0,4400
20181009,14.5,21.1,9.7,0,4464
20181010,14.8,19.8,10,0,4464
20181011,13.9,17.8,9.2,1.6,4387
20181012,10.7,16,5.9,0,4194
20181013,10.4,17.6,4.6,0,4151
20181014,11.8,19.7,5.3,0,4151
20181015,13.1,20.3,6.8,0,4151
20181016,14,21.1,8.5,0,4001
20181017,13,18.5,9.1,0.3,3864
20181018,12.4,19.3,7.6,1.5,3779
20181019,11.6,17.7,6.2,6.3,3736
20181020,12.1,19.3,6.7,0,3663
20181021,11.5,20.5,5.3,0,3663
20181022,11.6,20.8,4.9,0,3663
20181023,12.8,20.1,6.7,0,3618
20181024,13.2,19.3,8.6,1.2,3587
20181025,12.2,19.5,7.1,0,3570
20181026,12.3,20.9,5.6,0,3501
20181027,12.3,15.1,9.2,6.9,3451
20181028,10.6,14.3,7,0.3,3451
20181029,10.6,16.5,4.4,5,3451
20181030,9.8,15.5,5,0.3,3382
20181031,7.5,13.1,2.6,0,3360
20181101,7.8,14.2,2.8,0,3399
20181102,7.7,16,1.4,0,3368
20181103,9,18.3,2.1,0,3290
20181104,9.7,19.3,2.6,0,3290
20181105,10.2,19.8,3.1,0,3290
20181106,10.7,19.1,3.8,0,3153
20181107,11.8,19,5.7,0.2,3171
20181108,12.8,15.5,10.1,6.1,3149
20181109,14,17.1,12.1,34.6,3112
20181110,12.4,16.1,7.9,0.4,3107
20181111,10.9,18.2,5.5,0,3107
20181112,9.5,14.3,4.9,1.1,3107
20181113,9.3,14.9,4.9,1,3092
20181114,8.8,15.4,4,0.4,3127
20181115,8.5,15.9,3.3,0.4,3045
20181116,8.7,16.5,3,0,3003
20181117,9,13.7,5.1,1,3000
20181118,7.4,13.7,2.7,0,3000
20181119,6.4,11.1,2,0,3000
20181120,7.2,13.6,2,0,3008
20181121,6.1,13.5,0.3,0.1,3003
20181122,6.2,11.1,1.4,0.7,2995
20181123,4.1,8.8,-0.2,0,2981
20181124,2.3,8.6,-2.6,0,2966
20181125,3.7,7.1,-0.6,4.3,2966
20181126,5.7,11.3,1.8,0,2966
20181127,5.9,13.9,0.6,0,2966
20181128,7.8,14.9,1.5,0,2956
20181129,5.9,12.1,1.2,0,3004
20181130,5,11.4,-0.9,0,2933
20181201,5.1,12.1,-0.1,0,2916
20181202,5.4,11.9,1,0,2916
20181203,8.5,15.3,1.2,0.2,2916
20181204,12.1,15.2,9.1,8.6,2873
20181205,10.2,14.1,5.2,12.2,2826
20181206,3.9,7.9,-0.3,0,2796
20181207,4,6.9,1.6,2.5,2773
20181208,-3,3.1,-6.1,0,2773
20181209,-5,-1,-8.4,0.1,2773
20181210,-4.4,0.7,-8.8,0,2773
20181211,-1.9,5.4,-7.9,0,2805
20181212,0.3,2.6,-3,1.8,2805
20181213,-0.5,3.8,-4.2,0,2805
20181214,-0.3,5.1,-5.3,0.3,2799
20181215,-2.4,3,-6.5,0,2816
20181216,-1.9,5.7,-8.3,0,2816
20181217,0.6,4.5,-3.2,0.6,2816
20181218,3.2,7.5,-1,0.1,2816
20181219,2.5,8.5,-2.5,0,2850
20181220,5.1,11.9,-0.6,0,2865
20181221,4.2,10.5,-0.1,0,2838
20181222,5.1,12.2,-1.3,0,2798
20181223,6.7,13.4,1.2,0,2798
20181224,5.5,10.3,0.4,0.9,2798
20181225,-0.3,5.1,-4.4,0,2789
20181226,0.4,5.4,-5.4,0,2789
20181227,2.5,6.9,-1,0,2796
20181228,-4.8,-0.5,-8.1,0,2796
20181229,-7,-2.7,-10.7,0.1,2796
20181230,-5.1,-0.7,-9.5,0,2796
20181231,-4.7,0.9,-9.4,0,2796
20190101,-3.2,4,-9.9,0,2796
20190102,-2.1,2.1,-5.8,0.1,2796
20190103,-2.5,3.2,-7,0,2722
20190104,-2.1,5,-7.7,0,2709
20190105,-0.7,5.3,-7.3,0,2709
20190106,0.2,5.3,-4.6,0,2709
20190107,-1.3,5.7,-6.1,0,2709
20190108,-0.5,5.5,-6.3,0,2748
20190109,-0.7,4.2,-4.8,0,2772
20190110,-2.9,2.9,-8,0,2748
20190111,0.5,5.1,-3.4,0,2756
20190112,2.1,8.1,-3.4,0,2756
20190113,3,7.5,-0.3,2.4,2756
20190114,1.3,8.2,-3.2,0,2756
20190115,1,7.5,-4.1,0,2693
20190116,0.9,6.1,-3.9,0.1,2692
20190117,-3.2,1.7,-7.9,0,2631
20190118,0.4,5.4,-4,0,2598
20190119,0.8,8.1,-5.1,0,2578
20190120,2.9,9.3,-2.7,0.2,2578
20190121,1.6,5.5,-2.8,0.1,2578
20190122,0.5,6.2,-5.5,0,2554
20190123,2.6,9,-3.2,0,2550
20190124,3.1,9.6,-2.2,0,2550
20190125,0.7,8.2,-5.2,0,2517
20190126,-0.4,5.5,-5.1,0,2503
20190127,-1.8,3.7,-6.2,0,2503
20190128,-0.2,7.1,-7.8,0,2503
20190129,2.6,7.2,-2.6,0.2,2413
20190130,0,8.1,-6.5,0,2498
20190131,3.5,10.1,-3.1,0,2498
20190201,0.3,4.7,-3.8,4.9,2577
20190202,-1.3,4.1,-6.7,0,2572
20190203,2.1,8.5,-4.8,0,2572
20190204,5.6,9.8,2.6,12.8,2572
20190205,2.5,6.8,-1.5,0,2572
20190206,2.9,11,-4.1,0,2572
20190207,5.6,12.9,-1.2,0,2572
20190208,2.1,7.4,-3.9,0.5,2665
20190209,-2,3.2,-5.9,0,2640
20190210,-1.7,1.7,-4.2,0,2640
20190211,-1.4,3.2,-6.3,0,2640
20190212,-0.8,3.9,-4.7,0,2584
20190213,0.1,6,-6,0,2584
20190214,0.3,5.3,-4.1,0,2589
20190215,0.6,6.5,-3.7,0.1,2508
20190216,2,6,-1.5,0.4,2508
20190217,-0.3,3.3,-3.5,0.1,2508
20190218,-0.2,6.3,-5.7,0,2508
20190219,2.2,7.5,-4.4,0.1,2444
20190220,2.9,5.7,0.6,16.3,2429
20190221,2.8,7,-0.5,0,2386
20190222,2.7,9.4,-2.7,0,2367
20190223,3.9,11.1,-1.5,0,2343
20190224,5,13.2,-1.3,0,2343
20190225,6.1,14.3,-1.5,0,2343
20190226,6,12.8,0.8,0,2322
20190227,5.4,12.8,-1.5,0,2322
20190228,7.1,11.8,3.4,0.4,2327
20190301,6.8,13.4,1.4,0.1,2304
20190302,6,13.7,-0.3,0,2304
20190303,6.9,14.6,-0.8,0,2304
20190304,8.7,14.8,2.4,0,2304
20190305,8.8,15.2,3.9,0,2347
20190306,8.2,14.4,1.2,0,2313
20190307,8.8,14.3,4.7,1,2313
20190308,6.5,12.1,2.1,0.5,2308
20190309,6.1,14.5,-1.3,0,2300
20190310,7.9,16.1,-1,0.3,2300
20190311,7.8,11.9,3.8,7.9,2300
20190312,6.4,11.9,0.7,1.1,2276
20190313,5.8,11.9,0.9,0.9,2263
20190314,3.9,9.4,-1.5,0,2263
20190315,5.2,11.8,-2.4,0,2245
20190316,5.8,12.3,1,3.3,2230
20190317,5.8,11.1,1.4,0.2,2230
20190318,6.6,13.1,1.1,0,2230
20190319,7.5,15,-0.7,0,2233
20190320,10.7,19,2.2,0,2245
20190321,11.4,17.2,5.3,16.1,2245
20190322,9.8,15,4.5,2.1,2245
20190323,5.2,10.5,1.6,0,2228
20190324,4.2,10.3,-0.3,1.4,2228
20190325,4.7,11.3,-2.1,0,2228
20190326,7.2,13.8,0.4,0,2228
20190327,10.5,18.7,3.2,0,2205
20190328,12.8,19.9,4.8,0.1,2170
20190329,10.6,16.1,6.6,0.6,2180
20190330,10.6,17,5,0,2198
20190331,7.2,12.2,3.7,3,2198
20190401,5.4,9.2,2.3,0.2,2198
20190402,5.7,11.4,-0.1,0,2201
20190403,6.7,13.4,-0.4,0,2201
20190404,7.4,14.5,-0.4,0,2201
20190405,9.9,17.9,1.3,0,2231
20190406,11.7,19,5.2,0,2246
20190407,11.6,19,3.4,0.6,2246
20190408,12.5,18.4,7.4,2.8,2246
20190409,11.8,19.1,5.1,0,2269
20190410,9.3,15.4,4.8,23.2,2282
20190411,7.2,9.9,4.5,8.5,2312
20190412,8.8,14.3,3.3,0,2299
20190413,10.7,17.7,4.1,0.1,2274
20190414,11.6,18.9,4,0,2274
20190415,10.2,14.7,6.3,0.8,2274
20190416,11.1,19.6,2.3,0,2284
20190417,14.2,23.3,4.3,0,2276
20190418,15.5,23,8.7,0.5,2276
20190419,15.3,21.6,8.4,0,2276
20190420,12.8,17.6,9.5,0,2276
20190421,14.7,21.6,7.7,0.1,2276
20190422,16.5,22.1,12,0.1,2276
20190423,17.6,25.6,10.2,0,2280
20190424,16.8,21.8,12.1,5.6,2280
20190425,17.3,22,14.2,6.9,2296
20190426,13.5,17,10.2,4.5,2288
20190427,9.4,11.6,7.6,6.3,2288
20190428,11.4,17.8,4.9,0.1,2288
20190429,12.1,17.1,8.4,0.2,2288
20190430,11.3,14.3,8,19.1,2311
20190501,14.6,20.5,9.8,0.1,2311
20190502,15.4,22.1,10.1,0,2311
20190503,16,24.1,8.3,0,2324
20190504,16.7,25.9,7.6,0,2316
20190505,17.6,26.5,8.8,0,2316
20190506,18.9,27.3,10.9,0,2316
20190507,14,20.3,8.3,0.1,2316
20190508,13.9,21.8,5.2,0,2357
20190509,15.7,22.9,7.2,0,2425
20190510,17.1,24.1,11.1,0,2425
20190511,17.6,26.7,8.7,0,2425
20190512,18.5,27.3,10.2,0,2425
20190513,18.4,26,11.1,0,2425
20190514,17.9,24.5,11.4,0,2428
20190515,19.8,26.6,13.9,0,2448
20190516,20.3,27.3,14.3,0,2448
20190517,21.4,28.9,14.6,0,2458
20190518,21.3,27.3,15,1.7,2531
20190519,18.8,21.8,16.4,21.3,2531
20190520,19.5,22.6,16.9,7.2,2531
20190521,17,21,11.9,1.7,2620
20190522,17,24.2,9,0,2265
20190523,19.2,27.3,10.3,0,2272
20190524,20.9,29,12.8,0,2249
20190525,22.9,31.6,14,0,2282
20190526,23.3,30.1,16.9,0,2282
20190527,23.2,30.1,16.4,0.1,2282
20190528,18.6,22.1,15.4,22.9,2209
20190529,17.8,23.8,12.6,0,2219
20190530,19.7,27.4,11.1,0,2219
20190531,20.5,27.6,12.7,0.1,2366
20190601,18.6,24,14.4,0.8,2361
20190602,18.9,25.3,12.4,0,2361
20190603,20.6,27.8,13.6,0,2361
20190604,22,29.7,14,0,2375
20190605,23.1,30.3,16.1,0,2385
20190606,22.9,29.9,16.8,0,2413
20190607,21.1,26.9,16.9,20.7,2413
20190608,18.6,21.2,16.6,24.2,2477
20190609,20.1,25.5,15.5,0.1,2477
20190610,19.7,25,16.1,1.5,2477
20190611,18.3,22.2,15.3,4,2477
20190612,18.8,23.8,14.8,0.3,2477
20190613,19.7,25.9,14.3,0,2562
20190614,21.2,28,14.7,0,2651
20190615,20.2,24.7,16.8,2.3,2692
20190616,20.4,26.4,16.1,3.8,2692
20190617,20.2,26.1,15.2,0.1,2692
20190618,21.3,26.8,16.8,0,2722
20190619,21.3,26.2,17.3,2.1,2774
20190620,22.2,27.5,18.3,0.8,2824
20190621,23.4,29.2,18.2,0,2891
20190622,22.8,28.7,18.5,1.9,2887
20190623,21.7,27.1,17.4,1,2887
20190624,21.6,27.3,16.4,0.3,2887
20190625,22.5,28.4,17.2,0.1,2913
20190626,23.6,30.4,17.1,0,2901
20190627,21.1,24.4,18,33.1,2906
20190628,23.8,28.8,20.6,12,2924
20190629,23.6,28.1,20.7,0.8,2999
20190630,21.6,24.1,19.9,31.7,2999
20190701,23.8,28.5,20.1,0,2999
20190702,23.2,26.9,19.9,0.4,3031
20190703,23.4,29.2,18.5,0,3038
20190704,23.1,28.5,18.4,0,3027
20190705,24.4,31.2,18.4,0,3077
20190706,25.1,32,19.1,0,3062
20190707,25.1,31.3,19,0,3062
20190708,23.5,28.2,19.8,0.2,3062
20190709,22.6,27.3,18.9,0.5,3060
20190710,22.6,27,18.4,0.2,3056
20190711,20.9,23.3,19.2,20.7,3075
20190712,22.2,25.6,19.7,8.5,3090
20190713,23.2,27.9,19.6,0.4,3176
20190714,23.3,27.8,20.1,1.6,3176
20190715,23.9,29.1,20.2,2.1,3176
20190716,23.2,27.1,20.6,8.8,3181
20190717,23.8,28.7,20.3,4.5,3209
20190718,24.4,28.8,20.7,3.7,3146
20190719,24.3,27.8,21.4,8.1,3205
20190720,25.2,28.5,22.1,13.9,3214
20190721,24.8,27.1,23.2,56.5,3214
20190722,24.8,27.8,22.6,20,3214
20190723,27,31.6,23.2,0.3,3209
20190724,27.9,32.8,24.2,0,3238
20190725,26.8,29.7,24.8,0.5,3216
20190726,26.6,29.2,24.8,16.3,3275
20190727,26.5,29.2,24.7,19,3261
20190728,27.1,30.5,24.6,12.1,3261
20190729,26.9,29.9,25,10.9,3261
20190730,27.8,32.1,24.3,0.1,3313
20190731,28.4,32.5,24.7,0.7,3334
20190801,28.4,32.2,25.2,6,3338
20190802,28.4,33.1,24.6,3.4,3312
20190803,28.8,34.2,24.3,0.1,3293
20190804,28.3,34.1,24.2,0.5,3293
20190805,28.4,34.2,23.9,0.6,3293
20190806,28.8,34.6,24.2,0.7,3296
20190807,27.6,32.1,23.8,10.9,3301
20190808,27.2,32.1,23.8,14.7,3287
20190809,27.6,33.2,24.2,5.7,3391
20190810,28.3,33.6,24.2,0.1,3415
20190811,28.6,33.4,24.5,0,3415
20190812,28.3,32.3,24.8,8,3415
20190813,27.7,31,25.3,15.5,3417
20190814,28.5,33.7,24.3,1.2,3444
20190815,28.6,33,24.7,1.2,3440
20190816,26.1,29.1,24.2,15.8,3440
20190817,26.4,30.7,23.3,1.9,3396
20190818,26.2,31,22,2.1,3396
20190819,25.3,30.8,21.1,0,3396
20190820,25.1,30.8,20,0.4,3432
20190821,26,30.9,21.7,0.2,3486
20190822,25.8,30.1,22.5,8.6,3429
20190823,25.8,30.3,23,25.2,3583
20190824,24.7,29.5,20.8,0,3602
20190825,22.8,27.6,18.9,0,3602
20190826,23.2,28.7,18.9,1.2,3602
20190827,24.3,30,19,0.1,3602
20190828,22.7,25.4,20.5,16.7,3618
20190829,23.8,27.7,21,0.9,3636
20190830,22.4,25.7,19.9,4.2,3730
20190831,22.9,28.1,18.6,0.2,3758
20190901,22.6,28.5,17.6,0,3758
20190902,22.1,26.8,18,0.8,3758
20190903,21.6,25.1,19.1,11.4,3883
20190904,22.1,24.8,20.1,13.1,3919
20190905,23.4,26.2,21.4,11.9,4045
20190906,24.2,29,21.8,22,4570
20190907,25.4,28.9,22.1,2.9,4784
20190908,25.8,29.1,22.6,12.3,4784
20190909,24.6,28.5,21.8,0.8,4784
20190910,24.7,28.3,22.4,8,5015
20190911,25.4,29.6,22.5,15.3,5125
20190912,23.9,27.8,21.5,7.4,5193
20190913,20.8,23.5,18.6,5.6,5193
20190914,21.7,27.4,17.1,0,5193
20190915,22.3,27.5,17.4,0.1,5193
20190916,23.4,28.8,19.7,0.4,5193
20190917,22.4,28.2,18.1,0.2,5260
20190918,21.3,27.8,15.5,0,5208
20190919,21,27.9,15.4,0,5221
20190920,19.2,25.6,13.5,0,5496
20190921,19.3,23.7,15,0,5622
20190922,17.8,20.7,16,40.1,5622
20190923,17.5,19.1,16.1,65.1,5622
20190924,18.1,22.5,14.4,0.4,5663
20190925,17.8,25,12.6,0,6162
20190926,18.4,24.8,12.6,0,6492
20190927,20.4,26.2,16,0,6641
20190928,21.4,26.9,16.8,1.5,6674
20190929,22.5,27.4,19.3,1.8,6674
20190930,22.2,28.5,18,0.1,6674
20191001,21.6,28.2,16.4,0.1,6903
20191002,21.5,24.9,18.4,9.4,7177
20191003,21.1,22.9,19.8,106.3,7328
20191004,22,26.3,18.7,28.9,7328
20191005,21.2,26.9,17.1,0.3,7876
20191006,18.9,22.6,15.5,3.2,7876
20191007,17.3,21.8,13.4,0,7876
20191008,15.5,17.7,13.8,8.6,8004
20191009,15.9,22,10.3,0.1,7437
20191010,13.3,21.2,6.8,0,7437
20191011,14.9,21.6,8.6,0,7122
