date,avgTemp,minTemp,maxTemp,rainfall,cost
20191202,3.6,0.2,6.8,0.2,4625
20191203,2.4,-2.7,6.8,0.5,4553
20191204,4.2,-0.3,9.5,0.1,4569
20191205,0.2,-4.4,4.8,0,4552
20191206,-3.2,-7.7,2.3,0,null
20191207,0.1,-6.5,6.1,0,null
20191208,1.4,-3.3,8,0,null
20191209,3,-3.6,10.1,0.1,4651
20191210,6.5,1.5,13.4,0.4,4617
20191211,6.9,1.8,13.3,0.2,4650
20191212,1.7,-2.4,6.1,0,4693
20191213,1.6,-4.6,8.1,0.1,4680
20191214,4,-0.1,9,0.4,null
20191215,4.7,-1.5,12.4,0,null
20191216,7.1,1,14.1,0,4656
20191217,8.3,3.9,12.5,2.2,4632
20191218,4.6,1.8,8.5,0.4,4616
20191219,2.2,-1.3,6.8,0,4592
20191220,1,-3,5.4,0.1,4616
20191221,0.2,-4.1,4.7,0.1,null
20191222,3,-1.1,9,0.1,null
20191223,3.8,-1,8.7,0.7,4589
20191224,2.1,-2,9,0,4575
20191225,3.5,-3.2,10.9,0,null
20191226,3.7,1.4,6.1,1.1,4495
20191227,0.6,-3.2,5.1,0,4474
20191228,0.5,-4.9,7.5,0,null
20191229,2.6,-2.4,6.6,6.2,null
20191230,5,0.1,9.8,0.9,4502
20191231,-3.8,-6.7,0.4,0.1,4547
20200101,-0.9,-6.5,4.1,0,null
20200102,1.6,-2.6,6.4,0,4584
20200103,2.1,-2,7.7,0,4591
20200104,1.6,-3.4,8,0,null
20200105,1.5,-4.5,8.8,0,null
20200106,3.5,-0.4,5.8,10,4613
20200107,8.8,4.9,13.5,41.8,4627
20200108,5.4,3.2,11.5,4.5,4627
20200109,1.9,-1.2,5.4,0,4629
20200110,1,-3.6,7.5,0,4690
20200111,1.9,-2.4,7,0,null
20200112,1.7,-0.6,5.1,0,null
20200113,0.4,-2.7,4,0,4597
20200114,-0.2,-3.7,4.7,0,4592
20200115,-0.8,-4.9,4.4,0,4606
20200116,-0.3,-4.7,5.8,0,4584
20200117,0.8,-3.2,6.9,0.3,4584
20200118,1.4,-3.2,7.4,0.8,null
20200119,2.3,-2.3,7.2,0.1,null
20200120,2.6,-1.3,7.1,0,4605
20200121,0.6,-4.8,7,0,4629
20200122,3.2,0,5.9,4.2,4597
20200123,5.4,1.9,10.3,2.1,4597
20200124,4.5,-0.2,10.6,1.3,null
20200125,5,1.5,9.3,0.1,null
20200126,6.1,0.8,10.8,0.6,null
20200127,5.9,4.2,8,15.2,null
20200128,6.6,3.4,10.4,0.9,4708
20200129,5.7,2.7,9.7,0.6,4580
20200130,4.6,1.2,9.2,0.9,4574
20200131,3.2,-0.3,8,0,4550
20200201,2.6,-2.3,8.1,0,null
20200202,2.5,-2.1,8.1,0,null
20200203,1.6,-2.4,5.9,0,4468
20200204,0.5,-5.6,6.6,0.3,4437
20200205,-3.3,-6.9,1.2,0,4435
20200206,-3.9,-9.6,2.2,0,4418
20200207,-0.2,-6.3,5.5,0,4418
20200208,1.6,-2.1,6,0.2,null
20200209,0.5,-5.4,6.4,0.1,null
20200210,4.1,-1.5,11.1,0,4379
20200211,5.7,-2.7,13.6,0.1,4360
20200212,7.8,5.3,10.2,12.6,4360
20200213,8.3,3.9,12.7,0.1,4360
20200214,8,3.2,15.9,0,4336
20200215,9.6,3.5,16,1.5,null
20200216,2,-1.8,8.3,6.5,null
20200217,-2.8,-4.9,-0.3,1,4336
20200218,-1.4,-6.4,4.2,0,4315
20200219,2.4,-4.1,9.4,0,4339
20200220,5,-0.9,12.4,0,4339
20200221,7.1,-0.4,14.2,1.6,4356
20200222,6.4,2.1,10.2,1.6,null
20200223,3.5,-1.7,9.7,0,null
20200224,7.2,-1.3,15,0.2,4381
20200225,7.5,5.7,10,28.1,4396
20200226,7,3.1,11.9,1.5,4296
20200227,5.3,1.2,10.4,0.1,4296
20200228,4.5,1.7,6.8,2.7,4296
20200229,6.7,2.7,12.1,0,null
20200301,6.9,2.2,11.8,0.1,null
20200302,5.2,1.7,9.7,0.1,4376
20200303,6.1,0.1,12,0.1,4328
20200304,4.3,0.4,8.6,0,4311
20200305,2.4,-2.2,8.4,0,4311
20200306,3.9,-4,12,0,4326
20200307,5.4,0.7,10.5,1.6,null
20200308,7.6,0.6,16.1,0,null
20200309,8.8,1.6,14.8,3.2,4340
20200310,7.5,4.5,10,9.1,4331
20200311,4.9,0.6,9.7,0,4331
20200312,6.8,-1.5,14.9,0,4308
20200313,7.1,1.6,13.1,0,4308
20200314,5.1,-1,10.3,0,null
20200315,5.4,0.5,11.3,0.3,null
20200316,4.5,-1.7,10.5,0.3,4325
20200317,7.6,0.8,14,0.1,4325
20200318,9.8,1.8,18,0,4325
20200319,9.7,4.7,15.9,0,4297
20200320,9.5,3.1,15.7,0,4292
20200321,13.2,4.7,21.3,0.3,null
20200322,12.3,6.4,18.6,0,null
20200323,9.9,2.3,17.3,0,4292
20200324,9.5,2.3,17.3,0,4292
20200325,11.7,2.8,19.6,0,4292
20200326,13.3,8,18.2,7,4476
20200327,11.4,6.4,16.3,5.6,4476
20200328,7.2,3.5,11.4,0,null
20200329,7.7,0.4,14.6,0.1,null
20200330,10,4.2,16.9,0,4459
20200331,11.1,2.9,18.9,0,4430
20200401,10.8,5.7,17.4,0.7,4458
20200402,9.6,2.3,16.9,0,4458
20200403,10.8,3.3,18.2,0,4430
20200404,9.2,3.3,16.3,0,null
20200405,7.2,0.3,14.2,0,null
20200406,9.2,0.2,16.9,0,4439
20200407,11.8,4.6,18.9,0.1,4449
20200408,9.9,4.3,16,0.1,4449
20200409,8.9,1.7,15.6,0,4449
20200410,9.7,5.1,14.6,0,4449
20200411,8.8,4.2,13.6,2.2,null
20200412,8.3,3.7,13.6,3.2,null
20200413,9.5,3.8,16.3,0,4421
20200414,12.1,2.4,21.2,0,4421
20200415,12.3,4.8,20.5,0,null
20200416,13.2,5.6,20.2,0,4421
20200417,11.7,8.9,15.4,14.1,4403
20200418,12.3,8,18.1,0.7,null
20200419,10.8,7.9,14.4,18.5,null
20200420,11.5,8.1,16.4,0.5,4403
20200421,9.2,5.2,14.1,0,4403
20200422,7.5,4.2,11.8,0,4419
20200423,8.7,3.4,14.5,0,4441
20200424,10.3,3.1,16.3,0,4552
20200425,14.1,6,21.2,0,null
20200426,12.2,5.9,18.4,0.2,null
20200427,11.5,4.8,18.1,0.1,4678
20200428,13.2,4.5,20.5,0,4909
20200429,15,7.3,22.9,0,5109
20200430,17.2,7.4,24.6,0,null
20200501,21.1,14.9,27.5,0,null
20200502,20.7,16.9,25.4,0.4,null
20200503,18.4,15.8,21.8,13.4,null
20200504,19.1,13.5,26.2,0,5312
20200505,15.4,12,19.6,1.3,null
20200506,17.8,11.4,25.6,0,5605
20200507,17.1,10.4,23.6,0,6173
20200508,17.2,9.5,23.6,3.7,6411
20200509,15.8,13.5,18.3,33.7,null
20200510,15.9,13.1,19.7,0.4,null
20200511,18.3,12.5,24.6,0.3,4952
20200512,16.6,11.9,21.9,0.2,4926
20200513,16.3,9,23,0,4729
20200514,18.9,10.9,26.1,0,4614
20200515,16.1,14.5,19.2,18.2,4198
20200516,17.4,14.5,21.7,0.5,null
20200517,19.3,15.1,25.2,0,null
20200518,18.1,14.1,23.2,16.6,4324
20200519,13.7,10.8,17.3,8.7,4306
20200520,13.9,8.9,19.6,0.4,4349
20200521,15.6,9.7,21.3,0,4339
20200522,16.9,12.6,22.2,0.1,4415
20200523,18.3,12.7,24.2,0.1,null
20200524,18.6,14.1,23.6,3.8,null
20200525,17.8,14,22.4,0,4346
20200526,18.4,14.2,24.5,0.4,4449
20200527,18.5,13.4,24.5,0,4497
20200528,18.3,12,24.9,0,4450
20200529,19.4,12.8,26.3,0,4667
20200530,20.4,14.1,26.8,0,null
20200531,20.1,14.7,25.3,2.1,null
20200601,20.8,15.8,26,0.3,4770
20200602,19.5,13.4,25.4,0.5,4679
20200603,22,16.9,27.5,0.2,4565
20200604,24,18.8,29.9,0,4616
20200605,23.1,18.6,29.3,0,4438
20200606,21.9,17.6,27.7,0.6,null
20200607,22,17.1,28.1,0,null
20200608,24.1,17.1,31.4,0,4268
20200609,25.6,18.3,32.9,0,4212
20200610,25,19.8,32.1,11.8,4134
20200611,24.5,20.8,29.9,10.8,4103
20200612,23.3,20.3,27.6,11,4144
20200613,24,20,28.8,18.3,null
20200614,23.9,20.8,28.2,18.4,null
20200615,23.3,18.1,28.8,0,4281
20200616,23,17.7,28.9,0,4387
20200617,22.1,17.3,27.1,1.1,4325
20200618,19.9,17.8,22.4,18.6,4294
20200619,21.9,17.9,27.4,1.2,4339
20200620,22.4,18.3,27.5,0.1,null
20200621,23.1,18.2,29.1,0.3,null
20200622,24.1,17.5,31.1,0,4240
20200623,24.4,18.8,30.3,0,4336
20200624,22,20.2,24.6,19.1,4362
20200625,21.6,19.8,23.8,3.8,4411
20200626,22.9,19.4,27.6,0.3,4460
20200627,23.6,19.4,29.1,0.1,null
20200628,23.8,19.3,29.2,0,null
20200629,21.6,18.7,25.5,39.2,4442
20200630,20.8,18.5,23.8,27.9,4372
20200701,20.8,17.6,25.3,1.1,4329
20200702,22.4,17.4,27.9,0.2,4124
20200703,21.1,18.4,24.3,5.3,4083
20200704,21,18,25.2,0.5,null
20200705,22.3,18.4,27,0.1,null
20200706,23,19.2,27.4,4.9,4104
20200707,24,20.9,28.5,0.1,4125
20200708,24,19.8,29.3,0,4159
20200709,24.3,20,29.2,0.6,4086
20200710,23.6,21.4,27.2,32.2,4086
20200711,24,21,28.1,1,null
20200712,21.1,18.8,23.3,28.9,null
20200713,19.4,18.1,21.2,83.2,4238
20200714,19.6,18,21.6,8.7,4705
20200715,20.1,17.8,23.5,3.3,4714
20200716,21.9,17.7,27.3,0.7,4926
20200717,22.8,18.4,28.5,0.5,4988
20200718,22.7,18.9,26.9,0.3,null
20200719,23.9,20.4,27,5.6,null
20200720,25.2,22.4,28.8,8.4,5093
20200721,24.9,21.6,29.4,3.8,5212
20200722,22.7,21.4,24.8,30.6,5354
20200723,21.6,20.2,23.5,72,5613
20200724,21.3,19.4,23.6,24.2,5901
20200725,22.3,20.2,25.6,8.2,null
20200726,23.1,20.3,27.4,1.5,null
20200727,22.7,20.8,25.3,11.7,5774
20200728,23.4,21.5,26,13.2,5768
20200729,23.8,22.3,25.8,33.5,5626
20200730,24.2,22.2,27.5,32.7,5643
20200731,25.9,22.3,30.6,3.9,5708
20200801,26,23.3,30,9.8,null
20200802,26.4,23.8,29.8,20,null
20200803,26.3,23.9,29.3,25.1,5771
20200804,26.9,23.8,31.3,13.3,5681
20200805,26.5,24.3,29.5,18.4,5753
20200806,25.4,23.4,28.1,27.8,5775
20200807,23.9,22.4,26,43.8,5831
20200808,23.8,22.4,25.5,64.8,null
20200809,26.1,23.4,29.6,23.8,null
20200810,25.8,23.8,29.1,31,6216
20200811,25.8,23.7,29,32,6286
20200812,27,24.2,31,4.2,6534
20200813,28.1,24.9,32,0,7044
20200814,28.4,25.4,31.9,0.5,7032
20200815,28,24.9,31.8,8.5,null
20200816,27.8,24,32.5,0,null
20200817,27.7,24,32.6,0,null
20200818,27.6,23.5,33,0,7051
20200819,27.6,22.9,33.4,0,7322
20200820,27.2,22.8,33,0.3,7928
20200821,26.1,22.6,30.8,1.1,8150
20200822,25.4,22.9,29.3,8.6,null
20200823,25.7,22.1,30.8,1.1,null
20200824,26.7,22,31.9,0,8416
20200825,28.2,23.4,33.5,0.3,9317
20200826,27.9,24.7,31.9,18.2,9398
20200827,27.4,25,30.8,11.9,9494
20200828,27.2,24.7,31.6,14.5,9699
20200829,26.8,24.3,31,12.9,null
20200830,26.7,24,31.5,6.8,null
20200831,25.7,23.3,29.3,2.7,9748
20200901,25.4,21.9,29.5,1.4,9594
20200902,24.5,23.1,26.5,48.6,9428
20200903,23.9,20.4,27.4,43.2,9067
20200904,22.8,18.2,28.3,0.1,9348
20200905,20.6,17.9,24.1,3.7,null
20200906,20.1,17.9,22.8,14.1,null
20200907,20.7,17.8,23.4,61.8,9657
20200908,23.5,19.6,27.7,0.3,9738
20200909,21.7,18.6,26.3,7.9,9980
20200910,22.2,18.7,27.2,0.7,10160
20200911,21,18.6,24.6,7.7,10356
20200912,19.9,17.9,22.9,9.2,null
20200913,20.2,17.3,24.7,1.2,null
20200914,20.9,16.9,26.4,0,10480
20200915,21.8,17.4,27.2,0,10839
20200916,21.3,19.6,24.1,3.2,11241
20200917,20.6,18.1,23.7,1.7,11476
20200918,19.6,15.4,24.5,0.9,11600
20200919,19.1,13.7,25.6,0.9,null
20200920,18.3,12.9,25,0,null
20200921,17.2,11.5,23.7,0,11682
20200922,17.8,13.7,23.3,0,11876
20200923,18.2,13.7,22.9,0.1,11633
20200924,19.4,15.6,24.4,0.7,11954
20200925,19.3,14.6,24.7,0.9,11728
20200926,18.7,14.6,24.2,0.4,null
20200927,18.5,13.6,24.4,0.2,null
20200928,17.5,12.4,24.4,0,11828
20200929,17.6,12,24.4,0,11883
20200930,18.1,13.6,24.2,1.2,null
20201001,18.3,13.8,23.8,0,null
20201002,19.5,14.8,24.6,0.2,null
20201003,19.6,16.8,24.2,2.7,null
20201004,18.3,14,22.3,0.4,null
20201005,14.1,8.7,19.7,0,11657
20201006,13.8,8.2,20.3,0,10911
20201007,15.8,10.1,21.8,0,10689
20201008,16.6,11.8,22.1,0,10418
20201009,16.7,11.4,22.3,0,null
20201010,16.5,11.5,22,0,null
20201011,16,11.3,21.4,0,null
20201012,16.3,12,22.4,0,9761
20201013,13.6,9,19.4,0,8658
20201014,12.9,7.6,19.7,0,8341
20201015,12.3,6.8,19.3,0,7568
20201016,11.8,7,16.6,0,7211
20201017,12.5,7.2,19.6,0.1,null
20201018,12.5,5.9,20.4,0,null
20201019,13.2,7.1,21.1,0,6521
20201020,13.3,6.9,21.7,0,5870
20201021,13.2,9.1,17.6,6.3,5555
20201022,13.6,9.7,18.5,0.8,5250
20201023,10.4,6.7,15.2,0,5243
20201024,9.6,4.1,15.3,0,null
20201025,12,5.3,19.6,0,null
20201026,11.9,5.6,19.8,0,5209
20201027,12.6,6.1,20.5,0,4956
20201028,13.8,8.7,20,0,4755
20201029,10.3,4,17.6,0,4635
20201030,10.7,4,18.4,0,4387
20201031,11.6,5.1,18.4,0,null
20201101,12.5,10,14.5,3.4,null
20201102,11.4,5.6,17,0.5,4283
20201103,6.9,2.7,10.8,0.4,4149
20201104,5.4,0.1,12.1,0,3994
20201105,8.5,0.1,16.1,0,3684
20201106,12.4,8.7,16.4,0,3534
20201107,13.9,8.5,20.3,0,null
20201108,10,4.7,16,0,null
20201109,6.9,0.9,12.3,0,3482
20201110,7.6,2,14,0,3224
20201111,7.7,1.2,16.2,0,3371
20201112,9.1,1.8,18.2,0,3328
20201113,10.2,3.4,18.6,0,3269
20201114,10.6,4.4,18.6,0,null
20201115,11,5.1,18.6,0,null
20201116,11.8,5.7,19,0,3016
20201117,14.6,9.5,19.6,1.7,3086
20201118,17.6,13.7,21,2.6,3037
20201119,16.8,11.1,22,28,2966
20201120,7.4,3.9,11.3,0,2991
20201121,7.4,0.6,13,0.1,null
20201122,8.2,5.3,10.6,2.2,null
20201123,4.4,0.7,8.8,0,3097
20201124,4.8,0.7,10.6,0,3080
20201125,5.6,0.3,12,0,3080
20201126,6.8,2.6,12.3,0.1,3166
20201127,6.2,2.7,10.2,0,3050
20201128,2.9,0.3,6.2,0,null
20201129,2.4,-1.1,6.4,0,null
20201130,2,-2.3,7.3,0,3039
20201201,1.9,-3.7,8.5,0,2988
20201202,3.4,-1,9.2,0,2957
20201203,2.6,-1.3,7.6,0,3024
20201204,1,-3.7,6.8,0,null
20201205,2.2,-3.2,8.3,0.1,null
20201206,3.5,-1.7,9.9,0,null
20201207,4,-1,9.5,0,3004
20201208,0.9,-3.1,6.1,0,2908
20201209,1.5,-5.1,8.4,0,2877
20201210,5.1,1.5,10.4,0,2958
20201211,5.6,1.2,10.9,0,2948
20201212,4.2,-0.7,8.8,0,null
20201213,1.3,-3.2,7.3,1.9,null
20201214,-4.2,-7.2,-1.1,0,2970
20201215,-5.5,-9.4,-1.2,0,2928
20201216,-5.3,-9.1,-0.8,0,2859
20201217,-3.6,-9.3,2.4,0,2807
20201218,0,-5,5.2,0.2,2855
20201219,-2.8,-7,1.7,0,null
20201220,-2.1,-6.9,3.8,0,null
20201221,-0.5,-6.3,5.7,0,2791
20201222,1.3,-3.9,7.6,0,2778
20201223,3,-2.9,9,0,2722
20201224,4.3,-0.2,9.4,0,2740
20201225,0.6,-3.6,5.1,0.1,null
20201226,1.6,-4,8.4,0,null
20201227,3.6,-0.6,8.3,2.2,null
20201228,4.6,-0.1,12.2,0.1,2755
20201229,2.3,-2.1,8.8,1.8,2870
20201230,-6.5,-9.3,-0.9,1.2,2790
20201231,-6.1,-11.5,-1.2,0.2,2921
20210101,-3,-8.7,1.9,0.2,null
20210102,-2.5,-6.6,1.6,0,null
20210103,-3,-7.3,1.3,0,null
20210104,-1.7,-7.6,4.2,0,2936
20210105,-2,-6.9,2.2,0.1,2953
20210106,-5.1,-10.2,-0.4,0.9,2968
20210107,-10.3,-14.3,-3.6,1.1,2976
20210108,-11.9,-16.3,-7.1,0,2982
20210109,-9.9,-15.5,-4.2,0.1,null
20210110,-6.6,-13.4,-0.4,0,null
20210111,-5.1,-9.2,-1.1,0,3019
20210112,-2.5,-8.9,3.1,0.4,3019
20210113,3.2,-4,10.1,0,3000
20210114,3.2,-2.6,10.3,0,2999
20210115,6.1,-1.1,13.5,0,2999
20210116,-0.4,-4.3,4.7,0,null
20210117,-3.3,-7.4,0.6,0.2,null
20210118,-1.7,-6.2,3.9,1.5,3007
20210119,-4.7,-9.9,1.4,0,3007
20210120,-0.5,-8.4,8.6,0,3025
20210121,4.9,-1.4,10.4,4.3,3025
20210122,7,4.7,10,1.2,3054
20210123,7.7,5.1,10.7,2.3,null
20210124,6.7,2.5,11.9,0.1,null
20210125,6.2,1.4,12.7,0,3065
20210126,5.1,2.6,7.5,5.9,3065
20210127,3.5,-0.4,8.6,0,3057
20210128,-0.5,-5.9,6.7,1.1,3134
20210129,-5.3,-8.6,-1.2,0.1,3246
20210130,-0.2,-8,7.4,0.1,null
20210131,3.5,-4.5,10.9,0.6,null
20210201,6.9,2.4,11,8.1,3300
20210202,-2,-4.8,3.8,0,3340
20210203,-1.7,-7.5,3.5,0.8,3401
20210204,0,-4.4,4.3,0.8,3399
20210205,1.5,-5.1,7.8,0,3518
20210206,5.5,-1,11.7,0,null
20210207,5.7,0.3,11.4,0,null
20210208,-0.7,-3.7,3.2,0,3610
20210209,0,-5.9,6.3,0,3637
20210210,2.8,-3.6,9.5,0,3668
20210211,4.7,-1,11.2,0,null
20210212,6.1,0,15.2,0,null
20210213,6.6,-1.1,16.5,0,null
20210214,8.4,2.7,14.5,2,null
20210215,3.6,-2,8.6,0.6,3704
20210216,-1.8,-5.5,3.1,1.2,3704
20210217,-5.8,-7.6,-3.1,0.5,3704
20210218,-4.2,-8.6,0.2,0.1,3756
20210219,2.7,-6.1,10.1,0,3826
20210220,9.6,3,16.7,0,null
20210221,12.3,3.3,21.1,0,null
20210222,9.8,2.9,17.7,0,4172
20210223,2.7,-1.8,8.2,0,4331
20210224,3.3,-2.1,10.3,0,4449
